age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,meet,rcTime,predicted_time
6,40560,80103,106025,1200,1,70095,10,1.0,452,4.9,8,20230129,라온퍼스트,서울,74.1,76.26398736447767
6,41082,80562,109027,1200,1,70168,10,1.0,551,6.1,8,20230129,위시미,서울,74.2,75.89373071562059
6,40653,80456,106047,1200,3,70143,10,1.0,502,23.5,8,20230129,[부산경남]해피피버,서울,74.2,75.89373071562059
5,42821,80339,104040,1200,2,70177,10,1.0,504,5.0,8,20230129,대한질주,서울,74.3,75.99317762693661
4,43978,80361,106025,1200,1,70095,10,1.0,455,2.2,8,20230129,라온더스퍼트,서울,74.5,75.77667304646498
5,43315,80476,111053,1200,2,70149,10,1.0,460,41.7,8,20230129,코브라볼,서울,74.6,76.30056230814087
6,40909,80576,110003,1200,3,70165,10,1.0,502,17.5,8,20230129,이스트제트,서울,74.6,75.89373071562059
4,44527,80405,111067,1200,3,70181,10,1.0,470,109.1,8,20230129,포에버드림,서울,75.2,75.53954260026094
8,37040,80417,105239,1200,2,70225,10,1.0,481,144.9,8,20230129,마스크,서울,75.8,76.08913493789008
7,38910,80582,112270,1200,2,70265,10,1.0,552,74.9,8,20230129,도끼블레이드,서울,77.4,75.89373071562059
4,43725,80582,10516,1800,3,70244,10,1.0,488,3.4,9,20230129,남산호랑이,서울,120.0,117.56690634943871
5,42869,80608,121063,1800,2,70110,10,1.0,474,20.2,9,20230129,홀리데이참,서울,120.2,117.1934576546822
6,41644,80587,65160,1800,3,70160,10,1.0,523,50.2,9,20230129,블루참,서울,120.4,117.17794844897338
4,44473,80103,122009,1800,3,70094,10,1.0,483,19.4,9,20230129,한강보스,서울,120.4,117.19136267513865
6,41903,80476,111007,1800,3,70181,10,1.0,460,18.3,9,20230129,천군,서울,121.1,117.19331145233342
6,41857,80434,104040,1800,2,70225,10,1.0,486,47.4,9,20230129,퍼스트드림,서울,121.2,117.17794844897338
5,44742,80435,106045,1800,3,70115,10,1.0,464,22.7,9,20230129,베링맨,서울,121.3,117.22988639599662
4,44067,80405,110058,1800,2,70179,10,1.0,496,3.8,9,20230129,월드레이서,서울,121.5,117.19136267513865
4,44003,80122,121021,1800,3,70152,10,1.0,468,11.3,9,20230129,국대클래스,서울,121.6,117.2331689048371
5,43416,80417,106255,1800,3,70161,10,1.0,514,6.6,9,20230129,논스톱기상,서울,122.1,117.15165142498375
3,45194,80562,105250,1800,2,70108,10,1.0,488,5.0,9,20230129,나노메타,서울,123.0,117.25804012859719
5,42785,80533,106079,1800,1,70167,10,1.0,486,93.3,9,20230129,라게르타,서울,124.2,117.15165142498375
6,41218,80405,117014,1800,2,70145,10,1.0,473,11.9,10,20230129,정문볼트,서울,117.7,117.15688271101901
6,43452,80417,109016,1800,3,70168,10,1.0,526,15.3,10,20230129,돌아온뽀빠이,서울,118.5,117.15165142498375
6,43495,80608,10352,1800,3,70174,10,1.0,461,14.0,10,20230129,글로벌삭스,서울,118.8,117.60333509075312
5,44749,80584,111044,1800,3,70200,10,1.0,524,23.5,10,20230129,장산미사일,서울,119.0,117.15165142498375
5,45132,80576,113005,1800,2,70160,10,1.0,479,3.1,10,20230129,마이티팝,서울,119.0,117.1934576546822
5,46505,80103,105113,1800,3,70165,10,1.0,513,6.3,10,20230129,노던타임,서울,119.2,117.21452339263658
6,41356,80342,10159,1800,2,70181,10,1.0,492,7.2,10,20230129,에이스함성,서울,119.3,117.53033140577551
4,43658,80513,10496,1800,2,70182,10,1.0,523,9.4,10,20230129,아스펜태양,서울,119.5,117.56690634943871
6,41867,80562,114026,1800,3,70200,10,1.0,481,10.0,10,20230129,스프링킹,서울,119.5,117.11507648132056
6,43526,80593,114004,1800,1,70175,10,1.0,481,9.2,10,20230129,수리수리마,서울,119.8,117.15165142498375
6,43510,80100,110002,1800,2,70225,10,1.0,529,20.7,10,20230129,황금럭키,서울,120.6,117.15165142498375
5,45118,80587,117025,1800,1,70149,10,1.0,0,0.0,10,20230129,러블리케이,서울,0.0,5.226364695457616
5,42798,80593,105239,1200,2,70175,10,1.0,469,6.5,11,20230129,신의아들,서울,74.6,76.06343186193683
4,44834,80456,117014,1200,1,70145,10,1.0,493,11.5,11,20230129,그린드래건,서울,74.6,75.4064163976079
4,44290,80608,121004,1200,1,70152,10,1.0,471,8.1,11,20230129,코스모,서울,74.6,75.53954260026094
5,42443,80576,10818,1200,3,70146,10,1.0,486,10.6,11,20230129,울트라킹,서울,74.6,75.99317762693661
5,43318,80405,113038,1200,2,70108,10,1.0,439,27.2,11,20230129,지산군,서울,74.7,76.43521394268001
4,44519,80103,121049,1200,1,70095,10,1.0,435,4.9,11,20230129,라온더아리아,서울,74.8,75.99655463482152
5,42418,80562,116036,1200,1,70161,10,1.0,467,19.9,11,20230129,루미너스퀸,서울,74.9,76.06343186193683
7,39005,80434,111035,1200,3,70096,10,1.0,468,33.6,11,20230129,스트롱벌처,서울,75.7,76.02685691827364
5,42143,80473,106148,1200,3,70098,10,1.0,492,8.7,11,20230129,질주본,서울,75.7,75.93030565928379
4,44466,80530,10298,1200,1,70114,10,1.0,482,7.5,11,20230129,정상제트,서울,76.2,75.65554796608768
5,42595,80598,121048,1200,1,70166,10,1.0,477,29.2,11,20230129,소베라니아,서울,76.8,76.06343186193683
5,42601,80603,105263,1200,3,70165,10,1.0,449,5.4,11,20230129,매직주니어,서울,77.3,76.30056230814087
3,45327,80533,117012,1200,1,70197,14,1.0,454,4.9,1,20230128,그린실드,서울,76.7,75.69379322126956
3,45973,80417,116042,1200,1,70179,14,1.0,494,4.6,1,20230128,우루스퀸,서울,77.3,75.41031035440729
3,45610,80337,113110,1200,1,70094,14,1.0,479,8.4,1,20230128,파이널질주,서울,77.9,75.45666277506552
3,45648,80339,113030,1200,1,70167,14,1.0,450,2.9,1,20230128,사려니티케,서울,77.9,75.69379322126956
3,46351,80405,106296,1200,1,70174,14,1.0,472,12.9,1,20230128,톱티어,서울,78.2,75.45666277506552
3,45851,80100,121051,1200,1,70110,14,1.0,461,38.1,1,20230128,은성사랑,서울,78.5,75.69379322126956
3,46004,80579,10366,1200,1,70053,14,1.0,461,43.9,1,20230128,카메로투,서울,78.5,75.87684378426172
3,47047,80434,105163,1200,1,70182,14,1.0,445,29.0,1,20230128,찰나질주,서울,79.2,75.69379322126956
3,45398,80435,10430,1200,1,70115,14,1.0,497,29.8,1,20230128,해제여걸,서울,79.2,75.6351671470979
3,45261,80584,121015,1200,1,70244,14,1.0,416,6.7,1,20230128,화이트다이아,서울,80.6,75.9136748096261
3,46169,80547,105234,1200,1,70114,14,1.0,421,144.1,1,20230128,오키티데이,서울,80.9,75.9136748096261
3,46166,80603,106272,1200,1,70098,14,1.0,441,134.1,1,20230128,클라우드퀸,서울,82.1,75.8284448558087
3,45238,80608,111006,1300,2,70200,14,1.0,472,14.6,2,20230128,짜릿한자유,서울,82.2,82.37068085580314
3,46039,80578,104023,1300,2,70091,14,1.0,437,11.8,2,20230128,머니장군,서울,82.3,82.91874056028577
3,1412363,80473,105163,1300,1,70170,14,1.0,470,2.6,2,20230128,일동박수,서울,82.3,85.38896955273444
3,46249,80562,114028,1300,1,70174,14,1.0,487,19.7,2,20230128,비전스타,서울,82.7,82.3243284351449
3,46368,80342,10159,1300,2,70181,14,1.0,491,4.3,2,20230128,신의함성,서울,82.9,82.54918522783552
3,45495,80486,65154,1300,1,70166,14,1.0,539,3.5,2,20230128,파인데이,서울,83.7,82.38720040279773
3,45525,80579,112270,1300,3,70265,14,1.0,448,31.1,2,20230128,헌터블레이드,서울,83.7,82.60781130200718
3,45380,80339,216306,1300,1,70144,14,1.0,450,17.6,2,20230128,히어로퀸,서울,84.2,82.60781130200718
3,45202,80100,104074,1300,1,70199,14,1.0,471,117.6,2,20230128,슛업스파크,서울,86.1,82.39174659375752
3,50020,80512,109017,1300,1,70144,14,1.0,461,182.2,2,20230128,천운챗,서울,86.2,82.60781130200718
3,45869,80603,10542,1300,2,70165,14,1.0,489,22.7,2,20230128,비야리카,서울,86.2,82.48931475996052
3,45618,80476,117025,1300,2,70175,14,1.0,0,0.0,2,20230128,파이팅케이,서울,0.0,5.483797927750117
3,46010,80576,121018,1300,2,70163,12,1.0,462,2.2,3,20230128,록임팩트,서울,83.0,82.60781130200718
3,45894,80473,121057,1300,2,70110,12,1.0,533,3.3,3,20230128,미스윈스타,서울,83.1,82.3243284351449
4,44846,80361,65133,1300,1,70166,12,1.0,461,4.8,3,20230128,아치메모리,서울,83.2,82.56219958650301
3,45919,80342,10205,1300,1,70110,12,1.0,444,15.7,3,20230128,강철여걸,서울,84.0,82.93818793749884
3,45503,80100,106198,1300,2,70145,12,1.0,527,95.7,3,20230128,원평축제,서울,84.0,82.3243284351449
3,45370,80405,117021,1300,1,70115,12,1.0,482,14.7,3,20230128,도리포,서울,84.7,82.32887462610469
3,46345,80562,110016,1300,2,70091,12,1.0,449,12.7,3,20230128,클럽디,서울,84.9,82.60781130200718
3,46383,80434,10606,1300,1,70115,12,1.0,452,39.3,3,20230128,신풍여걸,서울,85.2,82.62887703996155
3,45364,80598,111067,1300,1,70181,12,1.0,474,110.8,3,20230128,베스트리치,서울,85.6,82.37068085580314
3,45871,80547,106030,1300,2,70170,12,1.0,416,144.1,3,20230128,홀리스타,서울,85.9,82.8976748223314
3,45280,80456,121049,1300,2,70095,12,1.0,477,57.1,3,20230128,라온슈퍼킹,서울,87.6,82.37068085580314
4,44311,80579,117025,1300,1,70108,12,1.0,486,84.9,3,20230128,선샤인케이,서울,88.1,82.17087719969156
3,45243,80562,110034,1700,2,70200,12,1.0,472,2.6,4,20230128,울트라갤럭시,서울,113.7,113.05539692365085
4,44601,80361,110034,1700,2,70167,12,1.0,492,4.1,4,20230128,유레카,서울,114.7,112.85559326753926
5,42537,80337,112007,1700,2,70170,12,1.0,511,9.4,4,20230128,후이넘,서울,114.9,112.81588201738437
4,44817,80100,65067,1700,3,70145,12,1.0,473,27.0,4,20230128,새로운빛깔,서울,115.1,113.00978520814668
4,44622,80486,10642,1700,1,70110,12,1.0,466,14.3,4,20230128,스피어퀸,서울,115.1,113.24691565435072
4,44173,80582,65118,1700,1,70225,12,1.0,471,6.8,4,20230128,스타프린세스,서울,115.4,113.00978520814668
3,45466,80405,10486,1700,1,70108,12,1.0,451,36.8,4,20230128,플랜비,서울,115.9,114.00296118427389
4,44516,80473,114024,1700,3,70152,12,1.0,495,11.6,4,20230128,쌍옥루,서울,116.5,112.85559326753926
4,44134,80552,65096,1700,3,70161,12,1.0,471,26.9,4,20230128,유로강자,서울,116.6,113.00978520814668
5,43120,80533,65012,1700,1,70166,12,1.0,458,79.1,4,20230128,스위트카카오,서울,116.7,113.20720440419582
5,43280,80598,111051,1700,2,70144,12,1.0,511,13.5,4,20230128,세명캡틴,서울,117.3,112.81588201738437
4,44443,80014,113030,1700,3,70167,12,1.0,455,32.0,4,20230128,사려니로키,서울,0.0,113.22584991639634
4,43851,80576,113005,1600,2,70160,12,1.0,463,4.4,5,20230128,마이티굿,서울,101.9,100.81290601072517
4,44400,80103,121008,1600,2,70094,12,1.0,483,1.4,5,20230128,한강의기상,서울,101.9,100.44264936186809
6,40696,80337,104100,1600,1,70152,12,1.0,477,47.2,5,20230128,부스터로켓,서울,101.9,100.52055510865742
5,43405,80456,10226,1600,2,70160,12,1.0,455,50.9,5,20230128,시크릿보스,서울,102.7,100.99595657371734
6,43604,80434,109027,1600,3,70168,12,1.0,524,59.4,5,20230128,골든서비스,서울,102.7,100.4029381117132
7,41786,80476,121013,1600,2,70148,12,1.0,492,27.8,5,20230128,인천캡틴,서울,102.8,100.36636316805
6,43532,80578,118003,1600,3,70164,12,1.0,504,24.8,5,20230128,제이에스군주,서울,102.9,100.4029381117132
6,41346,80361,10295,1600,2,70164,12,1.0,500,28.0,5,20230128,야호골든캣,서울,103.7,100.63093121089551
4,43886,80405,106084,1600,2,70179,12,1.0,528,23.1,5,20230128,별의순간,서울,103.8,100.44264936186809
5,45147,80608,10815,1600,2,70148,12,1.0,469,13.3,5,20230128,두손멍군,서울,104.7,100.55713005232062
6,40925,80122,104038,1400,3,70053,12,1.0,497,13.1,6,20230128,큐피드코리아,서울,89.1,88.52595758459458
4,44357,80582,10637,1400,2,70165,12,1.0,478,5.1,6,20230128,건곤일척,서울,89.3,88.69356375136726
5,42309,80342,116049,1400,3,70148,12,1.0,484,4.6,6,20230128,영웅대마,서울,89.8,88.49966056060495
4,43739,80339,10801,1400,2,70166,12,1.0,502,5.6,6,20230128,그랜드파워,서울,89.9,88.60224377841267
4,44497,80552,114004,1400,2,70161,12,1.0,486,29.7,6,20230128,올포유어드림,서울,89.9,88.53937181075985
4,43928,80476,117016,1400,2,70108,12,1.0,500,25.0,6,20230128,우청륭,서울,89.9,88.53937181075985
4,43667,80337,118001,1400,2,70170,12,1.0,494,6.7,6,20230128,메니원더풀,서울,89.9,88.53937181075985
7,39463,80100,119016,1400,3,70163,12,1.0,462,50.2,6,20230128,대마지풍,서울,90.1,88.83334226579883
4,43663,80513,118017,1400,2,70177,12,1.0,460,5.8,6,20230128,에코존,서울,90.1,88.90962845961693
4,43936,80530,10421,1400,2,70175,12,1.0,468,10.3,6,20230128,블루인디,서울,90.2,88.85554857640506
3,45533,80562,104040,1400,2,70200,12,1.0,493,30.7,6,20230128,퍼펙트건맨,서울,90.3,88.75569501386602
4,44115,80456,109017,1400,1,70152,12,1.0,437,30.3,6,20230128,천송이,서울,90.6,89.19949197994114
3,45790,80587,10498,1300,3,70165,12,1.0,485,2.6,7,20230128,원더풀인디,서울,81.8,82.54918522783552
6,41268,80584,104038,1300,1,70096,12,1.0,476,4.8,7,20230128,큐피드비상,서울,81.9,82.24878294648089
4,44033,80578,10801,1300,2,70164,12,1.0,489,17.9,7,20230128,베스트전사,서울,82.1,82.23374916734439
4,43845,80562,105168,1300,2,70103,12,1.0,471,12.2,7,20230128,세인트루카,서울,82.9,82.3040034023446
4,43979,80530,114008,1300,1,70244,12,1.0,470,19.9,7,20230128,스피드갤럽,서울,83.1,82.3040034023446
4,44142,80550,10608,1300,2,70177,12,1.0,505,36.7,7,20230128,올가림,서울,83.2,82.23374916734439
5,42134,80529,106017,1300,1,70199,12,1.0,514,18.6,7,20230128,원더풀우먼,서울,83.6,82.13116594953667
5,42861,80579,106047,1300,3,70117,12,1.0,427,58.3,7,20230128,럭키클럽,서울,83.6,82.79128611871796
5,42055,80598,121048,1300,3,70166,12,1.0,490,14.1,7,20230128,스타크레이지,서울,84.1,82.13116594953667
4,45672,80337,118003,1300,1,70150,12,1.0,453,24.9,7,20230128,퍼펙트타임,서울,84.8,82.54113384854864
4,43692,80417,105161,1300,1,70144,12,1.0,474,3.8,7,20230128,럭키크라운,서울,85.2,82.3040034023446
4,44225,80339,121003,1300,3,70144,12,1.0,507,0.0,7,20230128,런던명가,서울,0.0,82.17087719969156
3,45564,80342,119022,1200,3,70094,12,1.0,485,8.6,8,20230128,파워풀화성,서울,75.3,75.41031035440729
4,43786,80598,65093,1200,2,70157,12,1.0,500,30.4,8,20230128,스프링워터,서울,75.9,75.31973108660677
4,44233,80405,119016,1200,2,70168,12,1.0,514,5.4,8,20230128,은혜,서울,76.0,75.25685911895394
3,45186,80417,110028,1200,2,70179,12,1.0,487,25.2,8,20230128,플라잉라이트,서울,76.3,75.41031035440729
3,45256,80576,10182,1200,2,70117,12,1.0,512,10.9,8,20230128,멋진강호,서울,76.4,75.6351671470979
3,46007,80587,122004,1200,2,70165,12,1.0,469,2.6,8,20230128,아침동자,서울,77.1,75.45666277506552
3,45994,80550,121003,1200,1,70144,12,1.0,429,58.4,8,20230128,런던에이스,서울,77.3,75.9136748096261
3,45908,80608,216306,1200,1,70108,12,1.0,468,13.0,8,20230128,히어로사랑,서울,77.6,75.45666277506552
5,42830,80533,65096,1200,2,70164,12,1.0,527,109.4,8,20230128,금성세계,서울,77.6,75.84362034828266
5,42876,80578,121003,1200,1,70053,12,1.0,459,10.8,8,20230128,런던퀸,서울,78.0,76.15100502948691
3,46601,80513,65160,1200,2,70177,12,1.0,526,15.6,8,20230128,스트롱참,서울,80.0,75.47318232206011
3,46332,80530,10516,1200,3,70244,12,1.0,510,6.9,8,20230128,블랙모션,서울,82.5,75.6351671470979
3,52001,80456,113005,1200,1,70160,12,1.0,444,1.7,9,20230128,마이티룩,서울,76.0,75.77113736180138
4,46520,80593,214708,1200,1,70175,12,1.0,461,29.0,9,20230128,국제공항,서울,76.2,75.62711576781102
4,43991,80598,118003,1200,1,70164,12,1.0,456,22.6,9,20230128,골드파워,서울,76.2,75.62711576781102
3,51987,80529,10815,1200,1,70148,12,1.0,466,142.1,9,20230128,두손챔프,서울,76.9,75.71485895922393
4,44015,80550,105161,1200,1,70114,12,1.0,471,9.9,9,20230128,웰빙챔피언,서울,76.9,75.38998532160699
3,50789,80476,105222,1200,1,70148,12,1.0,508,9.7,9,20230128,문학송,서울,77.4,75.41031035440729
4,43844,80530,114008,1200,1,70244,12,1.0,519,4.4,9,20230128,메니골드,서울,77.5,75.25685911895394
3,51587,80513,117022,1200,1,70170,12,1.0,462,28.2,9,20230128,비에스파워,서울,77.6,75.69379322126956
3,50621,80584,117024,1200,1,70170,12,1.0,476,11.9,9,20230128,티시패밀리,서울,77.8,75.45666277506552
5,45692,80552,114004,1200,1,70161,12,1.0,457,132.4,9,20230128,더드림캐리어,서울,78.0,76.15100502948691
3,52035,80608,121013,1200,1,70145,12,1.0,465,85.3,9,20230128,위너콜,서울,78.6,75.69379322126956
3,52003,80603,121023,1200,1,70160,12,1.0,444,53.6,9,20230128,로터스미르,서울,79.0,75.77113736180138
3,45336,80486,117013,1200,1,70145,12,1.0,446,2.5,10,20230128,새내퀸,서울,73.8,75.69379322126956
4,45159,80417,116042,1200,3,70179,12,1.0,506,7.8,10,20230128,제이피닉스,서울,74.1,75.25685911895394
